source,fetched_at,term,url,title,text,author,region,category
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMirAFBVV95cUxOZEozcmF5MDhYZWVUcUZmdUlJY2xiQWE3NjZ1VVJ1d04takRNOVBvUG1Td3hnQWtYRWpFczlNeS1JVHdpT3FvY3hVb19zV2Z1bERaazE0Q2ZRM2tqTExwZEc0b0tsRFJTZ3owNHlUVnhiNHJYUjZoTkxxc2NCRElwM2o4ZlBadHZia1R3eThPT3VBZ2laQkRwR1RvSHFULXZkYkJzdlpBbHJjaHVU?oc=5,Sac State is most penalized team in Big Sky conference this season - CBS News,"<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxOZEozcmF5MDhYZWVUcUZmdUlJY2xiQWE3NjZ1VVJ1d04takRNOVBvUG1Td3hnQWtYRWpFczlNeS1JVHdpT3FvY3hVb19zV2Z1bERaazE0Q2ZRM2tqTExwZEc0b0tsRFJTZ3owNHlUVnhiNHJYUjZoTkxxc2NCRElwM2o4ZlBadHZia1R3eThPT3VBZ2laQkRwR1RvSHFULXZkYkJzdlpBbHJjaHVU?oc=5"" target=""_blank"">Sac State is most penalized team in Big Sky conference this season</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CBS News</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMikwFBVV95cUxPQmJ0V0lncnQwR2FFQk8ycE0zVS16OG1URzNsZXlVY0xwY0VwVFZyb0V0aVdpX0J5Z3EzMlctVnF6QTJnZEVsbnFDc1gwZFVoSjFiVzlzU0lvYmN3QlV5WDgxejF2a2xwQzJXcDlSNkxZckNNcUpRZzkybHBjZU00SS1oUmJwb1Rsd0p0OV9FZ01OOXM?oc=5,Sacramento State enhances security after recent post-game concert leads to chaos - KCRA,"<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxPQmJ0V0lncnQwR2FFQk8ycE0zVS16OG1URzNsZXlVY0xwY0VwVFZyb0V0aVdpX0J5Z3EzMlctVnF6QTJnZEVsbnFDc1gwZFVoSjFiVzlzU0lvYmN3QlV5WDgxejF2a2xwQzJXcDlSNkxZckNNcUpRZzkybHBjZU00SS1oUmJwb1Rsd0p0OV9FZ01OOXM?oc=5"" target=""_blank"">Sacramento State enhances security after recent post-game concert leads to chaos</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KCRA</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMilwFBVV95cUxNV0xmNzUtX0ctdXVlbGVad0N4Wk1SVHZBb21DUWEzSnRDX0JSanU1S1puWEZRMFVkLVphQXhwZEtwbU9fbElDdk5GUFZfTkRXdkhOcUZRMHZ2V2hBMjRLU0JXQTNzZ2RxRXBrQ3NPNDdCZlpuVWJSbWs0clpGbDJMQ1hnYW5fb1N4NnAtS2tTTmgwLWJpZGcw?oc=5,Griz swat Hornets in Sacramento to stay unbeaten - University of Montana Athletics,"<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxNV0xmNzUtX0ctdXVlbGVad0N4Wk1SVHZBb21DUWEzSnRDX0JSanU1S1puWEZRMFVkLVphQXhwZEtwbU9fbElDdk5GUFZfTkRXdkhOcUZRMHZ2V2hBMjRLU0JXQTNzZ2RxRXBrQ3NPNDdCZlpuVWJSbWs0clpGbDJMQ1hnYW5fb1N4NnAtS2tTTmgwLWJpZGcw?oc=5"" target=""_blank"">Griz swat Hornets in Sacramento to stay unbeaten</a>&nbsp;&nbsp;<font color=""#6f6f6f"">University of Montana Athletics</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMickFVX3lxTE5kMzc1OWVjUVpNaVg4d19zbHk2eHB5dEFTOHBBTkZmMXpjU0Q0aDZNU2dobHA0cUE4Tkd3ZFdmSHBXVlhLa0kzLUZ6U08yd29yT1lLLURvaGU4Q2hWZFpQM09sSG5EU3NIdGdJbGZDSHpWUQ?oc=5,Half a million young Californians aren’t in school or work. Most are men - CalMatters,"<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE5kMzc1OWVjUVpNaVg4d19zbHk2eHB5dEFTOHBBTkZmMXpjU0Q0aDZNU2dobHA0cUE4Tkd3ZFdmSHBXVlhLa0kzLUZ6U08yd29yT1lLLURvaGU4Q2hWZFpQM09sSG5EU3NIdGdJbGZDSHpWUQ?oc=5"" target=""_blank"">Half a million young Californians aren’t in school or work. Most are men</a>&nbsp;&nbsp;<font color=""#6f6f6f"">CalMatters</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMi7wFBVV95cUxNS1hkSnVyOXp0cHEwYjBVX25fS1hXaDZEQk1UU0tudU9YRjBUV2FnWnpFbW8zSUxrZFpGd1BHY3NFekxEVzlEZnRYUzFFRHBZbDl3Rk5RQV8yYVVHSVM1UGJrRDItR1A4TlpVZkljak5WQ2g0aFdyR3FOQk5aellPRUZRenl5ak82Sm02ZHVtdVVKaWU0NGZERE5pUldiQVZuQ0QwT3FjSWRkVGEwRzMxemp2TGZhSThMeVJQMmU3TVc0ZDJ2OTFIcW1INlIzOWpjaVplUmx4Z2s3cEc0VnhiVllkM2VFZVdFck41RElsQQ?oc=5,Sacramento State hosts undefeated No. 4 Montana in Big Sky Friday night showdown - ABC10,"<a href=""https://news.google.com/rss/articles/CBMi7wFBVV95cUxNS1hkSnVyOXp0cHEwYjBVX25fS1hXaDZEQk1UU0tudU9YRjBUV2FnWnpFbW8zSUxrZFpGd1BHY3NFekxEVzlEZnRYUzFFRHBZbDl3Rk5RQV8yYVVHSVM1UGJrRDItR1A4TlpVZkljak5WQ2g0aFdyR3FOQk5aellPRUZRenl5ak82Sm02ZHVtdVVKaWU0NGZERE5pUldiQVZuQ0QwT3FjSWRkVGEwRzMxemp2TGZhSThMeVJQMmU3TVc0ZDJ2OTFIcW1INlIzOWpjaVplUmx4Z2s3cEc0VnhiVllkM2VFZVdFck41RElsQQ?oc=5"" target=""_blank"">Sacramento State hosts undefeated No. 4 Montana in Big Sky Friday night showdown</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ABC10</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMi7AFBVV95cUxPQmFkbGxXNHhLNlB5VnRpQVZxTGJtTTFHazRrdUsxbFM5RW9LOEg3VkVjblFhSVB5X1FTWDJHTG4zVkNfc3pSTWl3UnN0dWtOenhESXF1Um5SMW9QRkgtM1gydnpqUlJ0bzJZNk13LUF6WGF6RjVRZmVjTF9JNmhTdmc3THBWS2pCUWNMMEYxUzJLM2R6YkRDZ0pXMUctOWczcHo0ekJXV3lvN1Jzc3dmRTlWcDJBcEJxaHYtM3F5ZEd0bm5tRHF5UTFzbEFWTTZZaTdXZUY2eXBleWZ4aTJjOE50TFRqR2pnSEhtNA?oc=5,"War of words: Verbal jabs, national spotlight heighten stakes, excitement around No. 4 Montana, Sac State - MontanaSports.com","<a href=""https://news.google.com/rss/articles/CBMi7AFBVV95cUxPQmFkbGxXNHhLNlB5VnRpQVZxTGJtTTFHazRrdUsxbFM5RW9LOEg3VkVjblFhSVB5X1FTWDJHTG4zVkNfc3pSTWl3UnN0dWtOenhESXF1Um5SMW9QRkgtM1gydnpqUlJ0bzJZNk13LUF6WGF6RjVRZmVjTF9JNmhTdmc3THBWS2pCUWNMMEYxUzJLM2R6YkRDZ0pXMUctOWczcHo0ekJXV3lvN1Jzc3dmRTlWcDJBcEJxaHYtM3F5ZEd0bm5tRHF5UTFzbEFWTTZZaTdXZUY2eXBleWZ4aTJjOE50TFRqR2pnSEhtNA?oc=5"" target=""_blank"">War of words: Verbal jabs, national spotlight heighten stakes, excitement around No. 4 Montana, Sac State</a>&nbsp;&nbsp;<font color=""#6f6f6f"">MontanaSports.com</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPR3FDZTF3M0RMMk55ZmVjb2hPWXBoTldPMkEzTXM3d0RlaGJvazRXWWJFWXQtbW9XLXZGNmtadTluSVdRSTktS2xwVjIwd3laQXdYeFRZcmtEb2M2Sy1KUzFQZ2M4TkZvdXctemxSWGVIWEdHcjFxWEhQcFN4Rm5SY0lqaHVmeVNVd2tpc19MeE56a1FlV1ZhclRtTkJvd1NralJhU0syM0V6OXFMNC1XeFpGdW1KSE1RMThRSHNFQUtqTmRXaXVDTw?oc=5,UC San Diego gets skewered: Hornets cook the Tritons in Sacramento - The State Hornet,"<a href=""https://news.google.com/rss/articles/CBMiyAFBVV95cUxPR3FDZTF3M0RMMk55ZmVjb2hPWXBoTldPMkEzTXM3d0RlaGJvazRXWWJFWXQtbW9XLXZGNmtadTluSVdRSTktS2xwVjIwd3laQXdYeFRZcmtEb2M2Sy1KUzFQZ2M4TkZvdXctemxSWGVIWEdHcjFxWEhQcFN4Rm5SY0lqaHVmeVNVd2tpc19MeE56a1FlV1ZhclRtTkJvd1NralJhU0syM0V6OXFMNC1XeFpGdW1KSE1RMThRSHNFQUtqTmRXaXVDTw?oc=5"" target=""_blank"">UC San Diego gets skewered: Hornets cook the Tritons in Sacramento</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The State Hornet</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMie0FVX3lxTFBfemV0aVN1azZWSFF5WXpaMGNTN0poQkt2T1l3OGo4c2E4dlBPSVQ2eF80dHY5bkM3c3QwTkt1Z2JSLTFnOEsxX3o1LXBXaFZhamxDdFFKT2pteGE3ZjdWVWRXdklPUWFCUHFKcnVXQk1HSUZNcEQwNUNwQQ?oc=5,Sac State sees historic enrollment numbers - Sacramento State,"<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTFBfemV0aVN1azZWSFF5WXpaMGNTN0poQkt2T1l3OGo4c2E4dlBPSVQ2eF80dHY5bkM3c3QwTkt1Z2JSLTFnOEsxX3o1LXBXaFZhamxDdFFKT2pteGE3ZjdWVWRXdklPUWFCUHFKcnVXQk1HSUZNcEQwNUNwQQ?oc=5"" target=""_blank"">Sac State sees historic enrollment numbers</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sacramento State</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMixAFBVV95cUxNVzVfQnlFM1JzTzR2X2ZPaXE4TmEtYVQwZkdEWEozX3ZYYWVXVTRQQlpjemhIQXJMRjVHanc1amE2RUVHdG0wRXJ0ZGpNdzVZVHlDMmRWWU81SnpnVUYtaTd0Y01YeWVEeHYxU2ozbVBjLVROYkVZRmx6aEZ4YjR2anVPTDMxSjJHeElVVEQ3UGU3NGxJelViVE11MHRxVS02SEVXb3FudHFtbDk3Tk9PVnltRkpLY1lYVWxoVjFCbjkzanE20gHYAUFVX3lxTE8xNlZUOWNXNVRkNlZzT2xQMzN6UlFBdzFONzZSYWVFbjF2XzJaVlFocDA5cFF0Y0Q3VVN1VHJtbWcyTGtEZ3V4NjRNZXF0VGhFeGRMdk1SQWQ4TFZScU92NEZCNVU0em85dl9OcFVZQXRaNWhMWTgwUXNIQUFja2pBYUtlOG1CenlPbTBYN09fNGxsay1CR2tWUThrWXlxUVFvU09PaUdkV0NnaExGcV9sSGQtdDNHekc3Y09wYUZOTzMyMm9Gc0k2ZmFwVEFEUXZ1TmRFUE1DcA?oc=5,Where to watch Montana Grizzlies vs Sac State college football streaming free today - OregonLive.com,"<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxNVzVfQnlFM1JzTzR2X2ZPaXE4TmEtYVQwZkdEWEozX3ZYYWVXVTRQQlpjemhIQXJMRjVHanc1amE2RUVHdG0wRXJ0ZGpNdzVZVHlDMmRWWU81SnpnVUYtaTd0Y01YeWVEeHYxU2ozbVBjLVROYkVZRmx6aEZ4YjR2anVPTDMxSjJHeElVVEQ3UGU3NGxJelViVE11MHRxVS02SEVXb3FudHFtbDk3Tk9PVnltRkpLY1lYVWxoVjFCbjkzanE20gHYAUFVX3lxTE8xNlZUOWNXNVRkNlZzT2xQMzN6UlFBdzFONzZSYWVFbjF2XzJaVlFocDA5cFF0Y0Q3VVN1VHJtbWcyTGtEZ3V4NjRNZXF0VGhFeGRMdk1SQWQ4TFZScU92NEZCNVU0em85dl9OcFVZQXRaNWhMWTgwUXNIQUFja2pBYUtlOG1CenlPbTBYN09fNGxsay1CR2tWUThrWXlxUVFvU09PaUdkV0NnaExGcV9sSGQtdDNHekc3Y09wYUZOTzMyMm9Gc0k2ZmFwVEFEUXZ1TmRFUE1DcA?oc=5"" target=""_blank"">Where to watch Montana Grizzlies vs Sac State college football streaming free today</a>&nbsp;&nbsp;<font color=""#6f6f6f"">OregonLive.com</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMioAJBVV95cUxOZ2NWQmQ3aC1nUE5Iajc0RlM0NmI5YU44VzJsVFh0MUFWeHVhQzdzNURXSWYzVTVKWVdUZ29wbnpaSXBSLWpESlJqdGVTcFpSS3VfTGdqWXU0QnZ4Tk5HRDE4emZmbEdkanVKN1JoMmlwUms1TkQxWGNvSWh4Yjk0dmVtZUQyWHhiX3M0cjBTUDlCdWx6M3diQmNYSTVQVmdTakhva3I3endYREVpLTJYUUpjemt3c1AzS25oZWphdTJ1TDU4eTVQVzJ3LVVnNFBEMjVZS3lJRVBmbDdOVnJ5RUtwUXdjLUVHVElUOFlnM2F5RVZGZGxMYmVzX1d5VmRrYWFrTUJMRXRDcTZaS3dmOWZ6VmMyODlveV9vRVJOaVo?oc=5,"EWU Football: Aaron Best talks third straight win, momentum with Sac State coming to town - SWX Local Sports","<a href=""https://news.google.com/rss/articles/CBMioAJBVV95cUxOZ2NWQmQ3aC1nUE5Iajc0RlM0NmI5YU44VzJsVFh0MUFWeHVhQzdzNURXSWYzVTVKWVdUZ29wbnpaSXBSLWpESlJqdGVTcFpSS3VfTGdqWXU0QnZ4Tk5HRDE4emZmbEdkanVKN1JoMmlwUms1TkQxWGNvSWh4Yjk0dmVtZUQyWHhiX3M0cjBTUDlCdWx6M3diQmNYSTVQVmdTakhva3I3endYREVpLTJYUUpjemt3c1AzS25oZWphdTJ1TDU4eTVQVzJ3LVVnNFBEMjVZS3lJRVBmbDdOVnJ5RUtwUXdjLUVHVElUOFlnM2F5RVZGZGxMYmVzX1d5VmRrYWFrTUJMRXRDcTZaS3dmOWZ6VmMyODlveV9vRVJOaVo?oc=5"" target=""_blank"">EWU Football: Aaron Best talks third straight win, momentum with Sac State coming to town</a>&nbsp;&nbsp;<font color=""#6f6f6f"">SWX Local Sports</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMisgFBVV95cUxOOEE1d1J2UkJhd0J2Q3VUVjVaZXhrN2dtQ29sZjdLSGQzMXVXOGNiRU5qUnhFbEhPS0pFYWlkUmxiZlF5ZUU4eW0zQWZMdGJoLVZBOGlTbmIyazh2ZzEtbXJqZHpCa3hhTElUVnVYaHNkQnY4ZzhHNWVOU3pOeU1KVDRuNXN6X095VjVOaEd3VUEydVBCTEVGU2hqd2RybkF6WDl1YUlCRFpmRmZqUW5zOXRR?oc=5,Last Planet: Wednesday Nooner at Sac State - Lodinews.com,"<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxOOEE1d1J2UkJhd0J2Q3VUVjVaZXhrN2dtQ29sZjdLSGQzMXVXOGNiRU5qUnhFbEhPS0pFYWlkUmxiZlF5ZUU4eW0zQWZMdGJoLVZBOGlTbmIyazh2ZzEtbXJqZHpCa3hhTElUVnVYaHNkQnY4ZzhHNWVOU3pOeU1KVDRuNXN6X095VjVOaEd3VUEydVBCTEVGU2hqd2RybkF6WDl1YUlCRFpmRmZqUW5zOXRR?oc=5"" target=""_blank"">Last Planet: Wednesday Nooner at Sac State</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Lodinews.com</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMipAJBVV95cUxPb0tNM2tLQU9DdHZ5SE1sR1VWY2lrRFZFREh3b2RKVm0wN3VONGlnSm9udEZaRlFsTUlkdnYwU01oNW1mQnp3NC1XTkJ6eU1hWGVLam1PdWtHUDNtT0pNLUkyLUh3VS13b19ydF9pMTZWSFdockE3dHVZTWhtZkRycjlCbzFUenJ1dUFhdFVwNTJiTWkycjQ1MWdjTFpzLXBBcWtSMjMxcXZqTlVndUhpSzNiRERtWGg4MmhhVkxrR256ZlZaWS1KZjROWFpsaVpsU2k4QmNuQ2JhTzlVRjNFZER2YWhGZW5rVG1Cd2tEWnlhZVNlTTJORWR4djVTZklVLUR4N1paTFhGekdfSC1HbzlLNmhSajBfYmdaTEEwVmZRd1Y50gGqAkFVX3lxTFBhNUN0a3lnSXp3NlZPS3pPQW5KQUVWWnJVVU1DRS1EQ0xKYXItMUkxamVpRU5MR0ZCMnZMUEpHWUpEVk9sU1IwRTk3NzQ0ck4xMHNWOC1NZndsMm9lU3lpbTNsMDhEWjRRMWJWalMwT2dvVnU1ZWozQmNJdFVZeWZhdmFJcllpZ1RxTkI4ek5wdGRJWXM4cnBJNGE0bVE4WjFqZXN0ZEItLUJNaTNNZFpfZGJYV1ZYeVd0QjNTZHBpdnRQaGFsREdRZnY4am52VlpXMmtpT1dXUk9NOUpzbDNhSjFUZjMyV0RvT0pSVDJPZWpkTVI1eWpDUkFxaU16dTlvcnZNMThEcGlaMjBOeDVnNklaMUk5V1JKNkJaVkNmSTBDMHVMeEhLb0E?oc=5,"Recap: No. 4 Montana Grizzlies hit 40 points again, take down Sacramento State - 406 Sports","<a href=""https://news.google.com/rss/articles/CBMipAJBVV95cUxPb0tNM2tLQU9DdHZ5SE1sR1VWY2lrRFZFREh3b2RKVm0wN3VONGlnSm9udEZaRlFsTUlkdnYwU01oNW1mQnp3NC1XTkJ6eU1hWGVLam1PdWtHUDNtT0pNLUkyLUh3VS13b19ydF9pMTZWSFdockE3dHVZTWhtZkRycjlCbzFUenJ1dUFhdFVwNTJiTWkycjQ1MWdjTFpzLXBBcWtSMjMxcXZqTlVndUhpSzNiRERtWGg4MmhhVkxrR256ZlZaWS1KZjROWFpsaVpsU2k4QmNuQ2JhTzlVRjNFZER2YWhGZW5rVG1Cd2tEWnlhZVNlTTJORWR4djVTZklVLUR4N1paTFhGekdfSC1HbzlLNmhSajBfYmdaTEEwVmZRd1Y50gGqAkFVX3lxTFBhNUN0a3lnSXp3NlZPS3pPQW5KQUVWWnJVVU1DRS1EQ0xKYXItMUkxamVpRU5MR0ZCMnZMUEpHWUpEVk9sU1IwRTk3NzQ0ck4xMHNWOC1NZndsMm9lU3lpbTNsMDhEWjRRMWJWalMwT2dvVnU1ZWozQmNJdFVZeWZhdmFJcllpZ1RxTkI4ek5wdGRJWXM4cnBJNGE0bVE4WjFqZXN0ZEItLUJNaTNNZFpfZGJYV1ZYeVd0QjNTZHBpdnRQaGFsREdRZnY4am52VlpXMmtpT1dXUk9NOUpzbDNhSjFUZjMyV0RvT0pSVDJPZWpkTVI1eWpDUkFxaU16dTlvcnZNMThEcGlaMjBOeDVnNklaMUk5V1JKNkJaVkNmSTBDMHVMeEhLb0E?oc=5"" target=""_blank"">Recap: No. 4 Montana Grizzlies hit 40 points again, take down Sacramento State</a>&nbsp;&nbsp;<font color=""#6f6f6f"">406 Sports</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMihgFBVV95cUxNQ0dfQUVCQm93aURjMnQwR2lqYnJ4ekJoQmNKRVVKSFBFQWg3d2ZFNjkyTnRGY01qN3JIMllqS2JacHE3WXB3RDJyTG5ST3pKY29VWURLc0otUXRNaWFHaTFBNXVmOVNjUkVsNGVjbmxNVl9sNDNBRXFvSDFGRTJabUd1RXppdw?oc=5,Samuel Akem & Keenan Curran on Griz win at Sac State - Skyline Sports,"<a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxNQ0dfQUVCQm93aURjMnQwR2lqYnJ4ekJoQmNKRVVKSFBFQWg3d2ZFNjkyTnRGY01qN3JIMllqS2JacHE3WXB3RDJyTG5ST3pKY29VWURLc0otUXRNaWFHaTFBNXVmOVNjUkVsNGVjbmxNVl9sNDNBRXFvSDFGRTJabUd1RXppdw?oc=5"" target=""_blank"">Samuel Akem & Keenan Curran on Griz win at Sac State</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Skyline Sports</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMia0FVX3lxTFBxUXF0MXh5bV94eDFicjM1NndDMEhyWUR4cWZYUzJ0dWlMbm1RVVpFbHd6LVFrYTV6ZFNXamZRaEk0ejduT3lBQi1qTE9RVnZwb2J0Yjc0a09RckxxSjNKeXlodGNtNlB6YXFn?oc=5,President's Messages - Sacramento State,"<a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTFBxUXF0MXh5bV94eDFicjM1NndDMEhyWUR4cWZYUzJ0dWlMbm1RVVpFbHd6LVFrYTV6ZFNXamZRaEk0ejduT3lBQi1qTE9RVnZwb2J0Yjc0a09RckxxSjNKeXlodGNtNlB6YXFn?oc=5"" target=""_blank"">President's Messages</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sacramento State</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMimwFBVV95cUxOTmVOb3RnQ0oyRWV0MzhVbmIwdTFZQmxKeDRLd1Y0UXJ6ZURXNl9QbzFtdWVrN0JaX2FVWUl4S0l2cEtlbHkyLUwzbHYxOVR3WVcyQ0VZNk5uYzdoUFBlbTBkMEpHUE5RTThqSVRCc2dNenM1cXJNY294Y1BRTVpPSnAzYXJYY0IzQ0F6UGZLeGtUTjFpcV9hU2JCTQ?oc=5,A GAME IN PHOTOS: Jameel Pugh on Montana’s win over Sacramento State - Skyline Sports,"<a href=""https://news.google.com/rss/articles/CBMimwFBVV95cUxOTmVOb3RnQ0oyRWV0MzhVbmIwdTFZQmxKeDRLd1Y0UXJ6ZURXNl9QbzFtdWVrN0JaX2FVWUl4S0l2cEtlbHkyLUwzbHYxOVR3WVcyQ0VZNk5uYzdoUFBlbTBkMEpHUE5RTThqSVRCc2dNenM1cXJNY294Y1BRTVpPSnAzYXJYY0IzQ0F6UGZLeGtUTjFpcV9hU2JCTQ?oc=5"" target=""_blank"">A GAME IN PHOTOS: Jameel Pugh on Montana’s win over Sacramento State</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Skyline Sports</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMib0FVX3lxTE1RbC1JajRpeWcyWGR6R3BUcHEtT0pSUzlaSlRWYlN4ZlZlRlRwQzFEZnFiZldWNTJWY2ZUblJYT0gzeG9tZ242NUFsTTVzcVg2OWFuNUJGWGU3SFpsUXVmTTRHS05nM3ZHTWpoQTktNA?oc=5,"Sac State, Cal Expo partner to explore building new football stadium - Sacramento State","<a href=""https://news.google.com/rss/articles/CBMib0FVX3lxTE1RbC1JajRpeWcyWGR6R3BUcHEtT0pSUzlaSlRWYlN4ZlZlRlRwQzFEZnFiZldWNTJWY2ZUblJYT0gzeG9tZ242NUFsTTVzcVg2OWFuNUJGWGU3SFpsUXVmTTRHS05nM3ZHTWpoQTktNA?oc=5"" target=""_blank"">Sac State, Cal Expo partner to explore building new football stadium</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sacramento State</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMinwFBVV95cUxPNGZ2OWRuWURaMnpPTVVjNFVRTTdFa0FVbDREU2VWU1o4cVY0bXpZcG5FU1dlZlZpMEY4N2NYclVCNm5Cel9ZZHNfaU5USkRWVW5Od1BWeVEzR3pIc3h4VnhSR3lDUVgtNUNYWWg4QTJIdmw0Q1dfVEVqVmo3dmVzSzk2SHR5LV9pRGRqUWEtZm9wTHhwc1F3NUZNUmVPanM?oc=5,"Week 9 FCS Predictions: NDSU-SDSU, Montana-Sac State, Illinois State-USD + More - HERO Sports","<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxPNGZ2OWRuWURaMnpPTVVjNFVRTTdFa0FVbDREU2VWU1o4cVY0bXpZcG5FU1dlZlZpMEY4N2NYclVCNm5Cel9ZZHNfaU5USkRWVW5Od1BWeVEzR3pIc3h4VnhSR3lDUVgtNUNYWWg4QTJIdmw0Q1dfVEVqVmo3dmVzSzk2SHR5LV9pRGRqUWEtZm9wTHhwc1F3NUZNUmVPanM?oc=5"" target=""_blank"">Week 9 FCS Predictions: NDSU-SDSU, Montana-Sac State, Illinois State-USD + More</a>&nbsp;&nbsp;<font color=""#6f6f6f"">HERO Sports</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMif0FVX3lxTFB1eWRJZXkzMGVjLWl3UkZSZlViUFNjbXVoZkdnSTAyQTJiV1B3b3hPQjFTTWdnazVvU3lNU0pHSndqdTNzeENUTG14c2NwV0tjeGxweDlhLU1KYkwxX3kwYjlyMjAtbmpmRnE3bjUyN3pacUJaQkZNVlllT2pwV0E?oc=5,Basic Needs Resource Center opens to provide students with free groceries and supplies - Sacramento State,"<a href=""https://news.google.com/rss/articles/CBMif0FVX3lxTFB1eWRJZXkzMGVjLWl3UkZSZlViUFNjbXVoZkdnSTAyQTJiV1B3b3hPQjFTTWdnazVvU3lNU0pHSndqdTNzeENUTG14c2NwV0tjeGxweDlhLU1KYkwxX3kwYjlyMjAtbmpmRnE3bjUyN3pacUJaQkZNVlllT2pwV0E?oc=5"" target=""_blank"">Basic Needs Resource Center opens to provide students with free groceries and supplies</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Sacramento State</font>",,,
Google RSS,2025-10-29T22:11:20.156964,sac state,https://news.google.com/rss/articles/CBMimAFBVV95cUxPd2lTUm8xVl9oRFUya3BWVUNOMUNRbFFOdERoc1hxMUxnTzVXUHJ6ZGlGa1dPVWVwVTcwRTRKZkIydmhSS2hQdHlCWlVkNk1ZcmpKOV9Gd3NNQ0RNcTJzM2t6cGJneGJTMlczYVJ0UVRlVHpEaUgxa0ctTVduWTZBalBCVURPa3RiN1d1QjBjcGJ6dWwtenBtdQ?oc=5,Sac State sets sights high against Weber State after a bye week - The State Hornet,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxPd2lTUm8xVl9oRFUya3BWVUNOMUNRbFFOdERoc1hxMUxnTzVXUHJ6ZGlGa1dPVWVwVTcwRTRKZkIydmhSS2hQdHlCWlVkNk1ZcmpKOV9Gd3NNQ0RNcTJzM2t6cGJneGJTMlczYVJ0UVRlVHpEaUgxa0ctTVduWTZBalBCVURPa3RiN1d1QjBjcGJ6dWwtenBtdQ?oc=5"" target=""_blank"">Sac State sets sights high against Weber State after a bye week</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The State Hornet</font>",,,
